Date,SPY,IWM,EFA,EEM,TLT,LQD,HYG,EMB,TIP,GLD,GSG,IYR
2018-05-15,271.1,159.26,71.38,46.48,117.25,114.18,85.33,108.23,111.43,122.48,17.9,75.93
2018-05-16,272.24,160.92,71.48,47.18,116.8,114.03,85.44,108.46,111.27,122.29,17.98,75.71
2018-05-17,272.01,161.66,71.59,46.46,116.21,113.81,85.49,108.03,111.06,122.36,18.03,75.32
2018-05-18,271.33,161.87,71.33,46.07,117.21,114.28,85.4,107.91,111.36,122.41,17.98,75.49
2018-05-21,273.37,162.94,71.78,46.35,117.27,114.35,85.52,107.93,111.4,122.48,18.15,76.3
2018-05-22,272.61,161.76,71.69,46.51,117.09,114.23,85.58,108.35,111.35,122.41,18.16,76.4
2018-05-23,273.36,161.97,70.9,46.49,117.94,114.72,85.65,109.02,111.67,122.54,18.18,77.05
2018-05-24,272.8,162.03,70.68,46.24,118.88,115.04,85.7,109.35,111.8,123.59,18.07,76.86
2018-05-25,272.15,161.74,70.22,46.43,119.62,115.38,85.56,109.62,111.96,123.21,17.72,77.12
2018-05-28,272.15,161.74,70.22,46.43,119.62,115.38,85.56,109.62,111.96,123.21,17.72,77.12
2018-05-29,269.02,161.52,68.79,45.35,122.24,115.99,85.2,109.32,112.62,123.19,17.54,77.35
2018-05-30,272.61,164.08,69.84,45.71,121.42,115.54,85.46,109.29,112.41,123.37,17.83,78.33
2018-05-31,270.94,162.77,69.4,45.69,121.22,115.49,85.38,108.84,112.48,123.1,17.69,78.19
2018-06-01,273.6,163.84,70,46.33,120.3,114.91,85.19,108,111.98,122.49,17.51,78.46
2018-06-04,274.9,164.71,70.21,46.8,119.43,114.65,85.37,107.96,111.75,122.37,17.32,79.15
2018-06-05,275.1,165.73,70.1,46.44,119.71,114.73,85.47,108.13,112,122.85,17.35,79.05
2018-06-06,277.4,166.93,70.73,47.14,118.74,114.31,85.68,107.89,111.76,122.92,17.39,79.14
2018-06-07,277.37,166.02,70.33,46.42,119.89,114.69,85.71,107.59,112.1,122.86,17.55,79.19
2018-06-08,278.19,166.52,70.41,46.33,119.53,114.5,85.66,107.69,111.91,123.01,17.52,79.42
2018-06-11,278.56,166.77,70.86,46.33,119.31,114.39,85.82,107.48,111.91,123.23,17.48,79.44
2018-06-12,278.92,167.53,70.41,46.21,119.34,114.4,85.89,107.03,111.82,122.82,17.51,79.84
2018-06-13,278.03,166.87,70.51,45.9,119.28,114.29,85.92,106.69,111.75,123.19,17.59,78.23
2018-06-14,278.73,167.76,70.36,45.59,120.27,114.81,86.17,106.56,112.04,123.38,17.43,79.01
2018-06-15,277.13,167.81,70,45.23,120.38,114.65,86.12,106.78,112.08,121.34,17.03,79.09
2018-06-18,276.56,168.6,69.5,44.68,120.27,114.53,86.11,106.21,112.17,121.11,17.19,79.02
2018-06-19,275.5,168.61,67.52,43.9,120.97,114.59,85.99,106.18,112.35,120.8,17.03,79.01
2018-06-20,275.97,169.97,67.57,44.09,119.91,113.95,86.08,106.41,112.04,120.26,17.03,79.78
2018-06-21,274.24,168.38,67.09,43.47,120.54,113.86,85.9,106.8,112.24,120.05,16.97,80.19
2018-06-22,274.74,167.82,67.8,43.92,120.53,114,85.91,107.4,112.4,120.34,17.4,80.7
2018-06-25,271,165.08,66.86,43.33,120.8,113.89,85.71,106.91,112.45,119.89,17.14,80.42
2018-06-26,271.6,166.04,66.98,43.16,120.97,114.27,85.7,106.76,112.61,119.26,17.4,79.96
2018-06-27,269.35,163.38,66.35,42.33,122.11,114.66,85.52,106.55,112.98,118.58,17.63,79.53
2018-06-28,270.89,163.88,66.6,42.69,122.14,114.51,85.28,106.76,112.83,118.22,17.67,80.38
2018-06-29,271.28,163.77,66.97,43.33,121.72,114.57,85.08,106.77,112.87,118.65,17.91,80.58
2018-07-02,271.86,164.9,66.36,42.9,121.35,114.24,84.78,106.32,112.48,117.46,17.66,80.1
2018-07-03,270.9,164.96,66.56,42.93,122,114.66,84.79,106.66,112.72,118.65,17.66,80.7
2018-07-04,270.9,164.96,66.56,42.93,122,114.66,84.79,106.66,112.72,118.65,17.66,80.7
2018-07-05,273.11,166.84,67.22,42.82,122.35,115.02,85.11,107.34,112.85,119.05,17.63,81.75
2018-07-06,275.42,168.25,67.58,43.41,122.75,115.18,85.33,108.26,113.01,118.86,17.68,82.09
2018-07-09,277.9,169.31,68.23,44.19,121.96,115.26,85.46,108.56,112.78,119.15,17.76,81.36
2018-07-10,278.9,168.54,68.2,44.09,121.95,115.13,85.47,108.75,112.61,118.93,17.75,81.61
2018-07-11,276.86,167.11,67.06,43.23,122.42,115.36,85.34,108.3,112.73,117.64,17.03,81.36
2018-07-12,279.37,167.92,67.58,43.82,122.41,115.61,85.61,108.51,112.64,118.13,17.12,81.6
2018-07-13,279.59,167.42,67.79,43.85,122.72,115.7,85.61,109.07,112.86,117.61,17.18,81.32
2018-07-16,279.34,166.77,67.76,43.61,122.21,115.51,85.55,108.79,112.56,117.55,16.78,80.95
2018-07-17,280.47,167.51,67.88,43.93,121.98,115.43,85.58,108.78,112.41,116.28,16.79,80.52
2018-07-18,281.06,167.98,67.89,43.88,121.49,115.41,85.62,108.68,112.23,116.31,16.9,80.14
2018-07-19,280,169.17,67.75,43.34,122.26,115.59,85.58,108.66,112.39,115.81,16.9,80.95
2018-07-20,279.68,168.48,68.07,43.96,120.76,115.25,85.62,108.56,112.12,116.56,16.99,80.27
2018-07-23,280.2,168.69,68.07,43.67,119.27,114.79,85.59,108.42,111.59,116,17.02,80.07
2018-07-24,281.61,166.89,68.47,44.31,119.68,115.15,85.77,108.32,111.65,116.04,17.1,79.68
2018-07-25,284.01,167.5,68.98,45.03,119.49,115.3,85.93,109.29,111.67,116.68,17.34,80.33
2018-07-26,283.34,168.4,68.67,44.53,119.26,115.41,85.94,109.38,111.56,115.77,17.35,80.55
2018-07-27,281.42,165.26,68.8,44.69,119.46,115.56,85.91,109.57,111.73,115.83,17.28,79.77
2018-07-30,279.95,164.2,68.79,44.62,119.05,115.4,85.94,109.26,111.67,115.65,17.41,79.88
2018-07-31,281.33,165.87,68.88,44.86,119.7,115.76,86.12,109.06,111.84,115.99,17.26,81.25
2018-08-01,280.86,165.76,68.53,44.46,118.46,115.01,85.83,108.16,111.1,115.14,17.03,81.52
2018-08-02,282.39,166.97,68.08,43.87,118.63,115.15,85.88,108.07,111.16,114.52,17.18,81.25
2018-08-03,283.6,166.39,68.12,44.21,119.22,115.51,85.95,108.31,111.38,114.92,17.2,82.21
2018-08-06,284.64,167.32,67.83,43.87,119.29,115.62,86.11,108.13,111.4,114.33,17.23,82.16
2018-08-07,285.58,167.72,68.36,44.32,118.67,115.26,86.15,107.97,111.25,114.59,17.31,81.87
2018-08-08,285.46,167.57,68.3,44.26,118.79,115.08,86.1,107.97,111.26,114.91,17.01,81.38
2018-08-09,285.07,168,68.1,44.13,119.79,115.17,86.04,107.59,111.52,114.74,16.97,81.48
2018-08-10,283.16,167.53,66.74,43.19,120.66,115.36,85.89,106.37,111.88,114.69,17.02,80.75
2018-08-13,282.1,166.55,66.5,42.48,120.41,115.33,85.83,105.9,111.86,112.96,16.95,80.71
2018-08-14,283.9,168.2,66.49,42.74,120.14,115.48,85.98,106.59,111.72,113.07,16.94,81.15
2018-08-15,281.78,166.09,65.53,41.51,120.84,115.72,85.83,106.37,111.94,111.19,16.56,81.76
2018-08-16,284.06,167.63,65.99,41.77,120.83,115.87,85.94,106.59,111.87,111.1,16.7,82.42
2018-08-17,285.06,168.35,66.38,42.21,120.98,115.97,86.04,107.02,111.92,112.13,16.82,83.16
2018-08-20,285.67,168.82,66.74,42.4,121.79,116.27,86.08,106.88,112.14,112.69,16.83,83.29
2018-08-21,286.34,170.76,67.15,42.94,121.38,115.98,86.21,107.18,112.07,113.02,16.89,82.73
2018-08-22,286.17,171.18,67.41,43.28,121.86,115.97,86.24,107.65,112.31,113.27,17.13,82.27
2018-08-23,285.79,170.66,66.93,42.58,122.05,116.01,86.23,107.12,112.4,112.2,17.08,82.09
2018-08-24,287.51,171.59,67.32,43.37,122.29,116.24,86.38,107.4,112.51,114.16,17.24,82.51
2018-08-27,289.78,171.84,68.22,43.99,121.59,116.06,86.41,107.54,112.34,114.59,17.32,82.36
2018-08-28,289.92,172,68.16,43.83,120.86,115.62,86.37,107.34,112.12,113.68,17.23,83.24
2018-08-29,291.48,172.5,68.53,44.1,121.02,115.5,86.32,107.02,112.12,114.2,17.46,83.16
2018-08-30,290.3,172.36,67.88,42.95,121.28,115.61,86.25,106.43,112.22,113.64,17.44,82.87
2018-08-31,290.31,173.02,67.34,43.17,120.995,115.44,86.36,106.1,112.09,113.51,17.44,83.18
2018-09-03,290.31,173.02,67.34,43.17,120.995,115.44,86.36,106.1,112.09,113.51,17.44,83.18
2018-09-04,289.81,172.25,66.77,42.33,120.03,114.88,85.81,105.34,111.55,112.93,17.36,82.3
2018-09-05,289.03,171.79,66.16,41.72,119.71,114.81,85.72,105.41,111.44,113.32,17.26,82.68
2018-09-06,288.16,170.63,65.96,41.76,120.15,115.13,85.79,105.88,111.54,113.54,17.14,83
2018-09-07,287.6,170.54,65.43,41.55,119.13,114.65,85.7,105.6,111.22,113.23,17.19,81.99
2018-09-10,288.1,170.75,65.83,41.14,119.57,115.03,85.87,105.4,111.25,113.15,17.2,82.51
2018-09-11,289.05,171.03,65.89,41.23,118.66,114.77,85.89,105.2,111.02,113.22,17.4,82.34
2018-09-12,289.12,170.62,66.17,41.44,118.94,115,86.09,105.54,111.12,114.17,17.51,82.41
2018-09-13,290.83,170.66,66.66,42,119.12,115.24,86.25,106.57,110.96,113.76,17.31,82.9
2018-09-14,290.88,171.38,66.76,41.96,118.55,115.1,86.33,106.69,110.76,113.02,17.28,82.23
2018-09-17,289.34,169.56,66.82,41.58,118.55,115.03,86.27,106.36,110.78,113.61,17.24,82.52
2018-09-18,290.91,170.27,67.52,41.98,117.31,114.56,86.26,106.03,110.55,113.44,17.43,82.23
2018-09-19,291.22,169.65,67.76,42.56,116.61,114.39,86.1,106.41,110.43,113.88,17.57,81.14
2018-09-20,293.58,171.22,68.6,43.03,117.15,114.69,86.22,107.01,110.58,114.27,17.55,81.95
2018-09-21,291.99,170.4,68.63,43.23,117.1,114.71,86.24,107.24,110.59,113.49,17.63,81.91
2018-09-24,291.02,169.77,68.32,42.74,116.8,114.45,86.2,107.13,110.48,113.47,17.89,80.47
2018-09-25,290.75,170.03,68.66,42.91,116.68,114.45,86.13,107.21,110.44,113.65,17.95,80.34
2018-09-26,289.88,168.03,68.69,43,117.5,114.86,86.22,107.7,110.63,113.05,17.83,78.83
2018-09-27,290.69,168.04,68.55,43.21,117.58,115.01,86.38,108.08,110.67,112.05,17.93,79.04
2018-09-28,290.72,168.55,67.99,42.92,117.27,114.93,86.44,107.81,110.62,112.76,18.11,80.02
2018-10-01,291.73,166.33,68.07,42.93,116.15,114.42,86.3,107.36,110.19,112.57,18.5,79.36
2018-10-02,291.56,164.53,67.72,42.39,116.86,114.52,86.23,107.47,110.37,113.87,18.53,79.25
2018-10-03,291.72,165.97,67.6,42.04,114.83,113.85,86,106.91,109.84,113.42,18.72,78.7
2018-10-04,289.44,163.64,66.81,40.99,114.02,113.38,85.68,106.16,109.57,113.48,18.46,77.91
2018-10-05,287.82,162.16,66.41,40.84,113.04,112.94,85.3,105.84,109.27,113.8,18.42,77.81
2018-10-08,287.82,161.82,66.09,40.9,112.66,112.82,85.11,105.81,109.22,112.54,18.39,78.84
2018-10-09,287.4,161.19,65.92,40.75,113.8,113.14,85.24,105.85,109.53,112.6,18.52,79.01
2018-10-10,278.3,156.56,64.52,39.54,113.49,112.83,84.63,105.41,109.42,112.88,18.13,77.82
2018-10-11,272.17,153.57,63.62,39.14,114.87,113.3,84.7,105.57,109.6,115.78,17.83,75.7
2018-10-12,275.95,153.6,63.85,40.29,114.47,113.32,85.15,105.81,109.43,115.23,17.94,75.55
2018-10-15,274.4,154.17,63.7,39.86,114.42,113.11,85.09,105.83,109.5,116,18.02,75.96
2018-10-16,280.4,158.64,64.79,40.86,114.68,113.4,85.38,106.23,109.51,115.8,18.08,77.61
2018-10-17,280.45,157.96,64.42,40.36,114,112.84,85.21,105.98,109.25,115.79,17.86,77.23
2018-10-18,276.4,155,63.38,39.3,113.96,112.84,84.85,105.58,109.17,115.92,17.62,77.14
2018-10-19,276.25,153.36,63.74,39.67,113.71,112.7,84.9,105.46,109.07,116.01,17.75,77.73
2018-10-22,275.01,153.03,63.46,40.1,113.56,112.56,84.94,105.35,109.01,115.71,17.78,76.71
2018-10-23,273.61,151.66,62.86,39.66,113.92,112.72,84.86,105.38,109.04,116.39,17.31,77.2
2018-10-24,265.32,145.95,61.08,38.38,114.78,112.88,84.44,104.97,109.4,116.66,17.24,77.76
2018-10-25,270.08,149.11,61.85,39.12,114.3,112.74,84.61,105.3,108.94,116.4,17.33,78.72
2018-10-26,265.33,147.48,61.43,38.67,114.99,112.93,84.23,105.44,109.49,116.77,17.5,76.87
2018-10-29,263.86,146.67,61.26,38,114.73,112.8,84.15,104.99,109.38,116.31,17.28,77.76
2018-10-30,267.77,149.73,62,38.74,114.16,112.55,84.35,105.1,109.09,115.8,17.18,78.93
2018-10-31,270.63,150.03,62.46,39.16,113.58,112.23,84.35,104.66,108.84,115.15,16.99,78.11
2018-11-01,273.51,153.49,63.26,40.56,113.41,112.2,84.32,104.7,108.61,116.63,16.82,78.4
2018-11-02,271.89,154,63.35,40.82,112,111.75,84.27,104.58,108.28,116.65,16.8,77.73
2018-11-05,273.39,153.88,63.35,40.93,112.44,111.95,84.34,104.83,108.48,116.37,16.8,78.87
2018-11-06,275.12,154.64,63.61,40.86,112.37,112.14,84.56,104.7,108.44,116.04,16.7,79.21
2018-11-07,281.01,157.41,64.46,41.63,112.52,112.43,85.05,104.95,108.52,116.03,16.68,80.21
2018-11-08,280.5,156.99,63.83,40.55,112.51,112.1,84.84,104.56,108.37,115.78,16.5,80.24
2018-11-09,277.76,154.08,63.41,39.8,113.35,112.18,84.36,104.61,108.63,114.48,16.35,80.35
2018-11-12,272.57,151.03,62.37,39.24,114.09,112.17,83.84,104.23,108.86,113.66,16.28,80.26
2018-11-13,272.06,150.55,62.64,39.69,114.02,112.02,83.7,104.1,108.77,113.7,15.77,80.33
2018-11-14,270.2,149.45,62.69,39.93,114.09,111.72,83.54,104.3,108.78,114.64,16.1,80.19
2018-11-15,273.02,151.58,62.89,40.82,114.04,111.51,83.52,103.87,108.87,114.77,15.95,79.69
2018-11-16,273.73,151.94,62.96,40.9,114.7,111.73,83.27,104.025,109.32,115.62,16.14,80.65
2018-11-19,269.1,148.86,62.41,40.35,115.02,111.62,83.01,103.66,109.27,115.67,16.17,80.65
2018-11-20,264.12,145.99,61.33,39.48,115.06,111.35,82.75,102.82,109.11,115.67,15.54,79.79
2018-11-21,265.02,148.03,62.19,40.21,115.02,111.59,83.17,103.29,109.06,115.86,15.66,79.9
2018-11-22,265.02,148.03,62.19,40.21,115.02,111.59,83.17,103.29,109.06,115.86,15.66,79.9
2018-11-23,263.25,147.89,61.78,39.74,115.14,111.64,82.71,102.93,108.89,115.77,15.14,79.63
2018-11-26,267.5,149.81,62.71,40.23,114.88,111.69,83.1,103.08,108.77,115.64,15.17,79.91
2018-11-27,268.4,148.57,62.47,40.51,115.01,111.55,83.06,102.36,108.48,114.95,15.12,80.16
2018-11-28,274.58,152.24,63.36,41.48,114.45,111.85,83.75,103.64,108.61,115.38,15.03,80.87
2018-11-29,273.98,151.83,63.04,41.12,114.9,111.53,83.77,103.46,109.25,115.74,15.17,80.98
2018-11-30,275.65,152.62,62.77,41.08,115.33,111.46,83.6,103.69,109.27,115.54,15.11,81.78
2018-12-03,279.3,154.08,63.6,41.91,115.88,111.52,83.8,103.96,109.32,116.41,15.46,82.16
2018-12-04,270.25,147.52,61.95,41.02,117.82,111.54,83.28,103.66,109.65,117.12,15.46,80.89
2018-12-05,270.25,147.52,61.95,41.02,117.82,111.54,83.28,103.66,109.65,117.12,15.46,80.89
2018-12-06,269.84,147.2,61.37,40.64,118.19,111.88,82.99,103.97,109.66,117.14,15.25,82.92
2018-12-07,263.57,144.02,60.75,39.88,118.41,111.89,82.83,104.07,109.82,118.09,15.47,81.75
2018-12-10,264.07,143.6,60.28,39.46,118.9,112.23,82.89,104.07,109.55,117.68,15.17,81.29
2018-12-11,264.13,143.45,60.47,39.76,118.88,112.43,83.04,104.14,109.11,117.54,15.25,81.35
2018-12-12,265.46,144.82,61.36,40.41,118.35,112.55,83.31,104.33,108.95,117.79,15.14,80.01
2018-12-13,265.37,142.77,61.25,40.4,118.07,112.85,83.51,104.63,108.97,117.53,15.39,80.49
2018-12-14,260.47,140.61,60.46,39.83,118.48,112.73,83.16,104.65,109.05,117.06,15.09,80.33
2018-12-17,255.36,137.02,59.98,39.46,119.17,112.85,82.62,104.79,109.24,117.87,14.79,76.91
2018-12-18,255.08,136.85,59.39,39.14,119.6,112.9,82.08,103.61,109.34,118.15,14.4,77.6
2018-12-19,251.26,134,58.82,38.49,121.18,112.81,81.34,103.47,109.53,117.43,14.47,76.75
2018-12-20,247.17,131.79,58.58,38.79,120.74,112.44,80.63,103.28,109.22,119.24,14.27,75.63
2018-12-21,240.7,128.37,57.56,38.52,120.72,112.33,80.23,102.95,109.17,118.72,14.1,74.69
2018-12-24,234.34,125.88,56.89,38.16,121.32,112.07,79.63,102.9,109.33,120.02,13.86,72
2018-12-25,234.34,125.88,56.89,38.16,121.32,112.07,79.63,102.9,109.33,120.02,13.86,72
2018-12-26,246.18,131.93,58.21,38.92,120.02,111.98,80.97,103.05,109.11,119.66,14.27,74.36
2018-12-27,248.07,132.48,58.38,38.87,120.04,111.98,80.92,103.48,109.11,120.57,14.07,74.48
2018-12-28,247.75,132.86,58.69,39.24,121.05,112.51,81.04,103.55,109.43,121.06,13.97,74.71
2018-12-31,249.92,133.9,58.78,39.06,121.51,112.82,81.1,103.91,109.51,121.25,14.02,74.94
2019-01-01,249.92,133.9,58.78,39.06,121.51,112.82,81.1,103.91,109.51,121.25,14.02,74.94
2019-01-02,250.18,134.66,58.66,39.16,122.15,113.17,80.99,103.91,109.68,121.33,14.09,73.32
2019-01-03,244.21,132.25,58.13,38.45,123.54,113.22,81.03,104.35,110.32,122.43,14.24,73.79
2019-01-04,252.39,137.19,59.91,39.69,122.11,113.15,82.39,105.14,110.09,121.44,14.45,74.58
2019-01-07,254.38,139.59,60.14,39.78,121.75,113.16,83.19,105.59,110.02,121.86,14.51,75.33
2019-01-08,256.77,141.73,60.53,39.93,121.43,113.41,83.73,105.51,110.11,121.53,14.7,76.7
2019-01-09,257.97,142.9,61.21,40.64,121.24,113.84,83.83,105.7,110.24,122.31,15.11,76.6
2019-01-10,258.88,143.64,61.45,40.93,120.46,113.54,84.16,105.51,109.98,121.59,15.1,77.66
2019-01-11,258.98,143.68,61.03,40.73,120.93,113.75,83.89,105.52,110.27,121.8,15.01,77.93
2019-01-14,257.4,142.25,60.75,40.39,120.48,113.45,83.62,105.4,110.07,122.09,14.87,77.68
2019-01-15,260.35,143.45,61.07,40.67,120.04,113.52,83.9,105.76,109.97,121.88,15.03,78.45
2019-01-16,260.98,144.52,61.24,41.17,120.16,113.74,84.03,105.85,109.96,122.27,15.1,78.94
2019-01-17,262.96,145.83,61.46,41.35,120.19,113.97,84.26,106.21,109.87,122.11,15.14,79.36
2019-01-18,266.46,147.33,62.08,41.55,119.56,114.17,84.5,106.72,109.74,121.02,15.32,79.66
2019-01-21,266.46,147.33,62.08,41.55,119.56,114.17,84.5,106.72,109.74,121.02,15.32,79.66
2019-01-22,262.86,145,61.12,40.83,120.37,114.36,83.94,106.75,109.81,121.45,15.13,79.43
2019-01-23,263.41,144.6,61.4,41.25,120.32,114.65,84.11,107.28,109.68,121.28,15.1,79.43
2019-01-24,263.55,145.47,61.47,41.65,121.11,114.95,84.2,107.8,109.85,121.09,15.14,79.71
2019-01-25,265.78,147.34,62.17,42.2,120.53,115.05,84.41,107.7,109.68,122.86,15.22,80.64
2019-01-28,263.76,146.55,61.83,41.76,120.41,115.03,84.28,107.21,109.53,123.29,14.92,81.37
2019-01-29,263.41,146.2,61.97,41.83,121.02,115.28,84.23,107.3,109.85,123.98,15.13,82.02
2019-01-30,267.58,147.8,62.65,42.74,120.93,115.81,84.9,108.06,110.45,124.69,15.27,82.67
2019-01-31,269.93,149.06,62.68,43.1,121.97,116.62,85.11,108.88,111.07,124.75,15.19,83.54
2019-02-01,270.06,149.18,62.66,42.76,120.96,115.99,84.68,108.59,110.68,124.5,15.4,82.97
2019-02-04,271.96,150.96,62.89,42.83,120.42,115.83,84.88,108.22,110.46,123.96,15.37,83.53
2019-02-05,273.1,151.12,63.38,43.42,120.97,116.3,85.18,108.94,110.61,124.28,15.27,84.04
2019-02-06,272.74,150.93,63.06,42.83,121.03,116.08,85.1,108.38,110.54,123.44,15.3,83.46
2019-02-07,270.14,149.69,62.22,42.4,121.83,116.06,84.81,108.18,110.71,123.74,15.09,84.1
2019-02-08,270.47,149.85,62.02,42.16,122.35,116.35,84.79,107.7,110.76,124.21,15.13,84.12
2019-02-11,270.62,151.1,61.96,42.02,121.87,116.09,84.83,107.45,110.53,123.6,15.04,84.36
2019-02-12,274.1,152.99,62.68,42.37,121.555,116.25,85.24,107.85,110.55,123.86,15.16,83.87
2019-02-13,274.99,153.42,62.69,42.07,121.1,115.95,85.12,107.86,110.53,123.37,15.3,84.26
2019-02-14,274.38,153.77,62.71,42.15,121.79,116.08,85.13,108.14,110.84,124.06,15.38,84.53
2019-02-15,277.37,156.22,63.62,42.09,121.98,116.22,85.4,108.23,110.84,124.8,15.66,85.05
2019-02-18,277.37,156.22,63.62,42.09,121.98,116.22,85.4,108.23,110.84,124.8,15.66,85.05
2019-02-19,277.85,156.65,63.86,42.42,122.29,116.29,85.43,108.16,111.1,126.7,15.64,85.07
2019-02-20,278.41,157.39,64.04,42.66,121.94,116.19,85.5,108.17,111.14,126.48,15.74,84.47
2019-02-21,277.42,156.79,63.91,42.57,120.85,115.86,85.42,108.1,110.95,125.05,15.79,84.54
2019-02-22,279.14,158.15,64.12,43.04,121.57,116.38,85.59,108.77,111.24,125.5,15.82,84.99
2019-02-25,279.52,158.19,64.31,43.52,121.21,116.34,85.66,108.59,111.16,125.37,15.5,84.37
2019-02-26,279.32,157.1,64.62,43.37,121.81,116.52,85.77,108.91,111.32,125.58,15.58,84.14
2019-02-27,279.2,157.32,64.36,43,120.43,116.19,85.8,108.94,111.06,124.69,15.74,83.9
2019-02-28,278.68,156.78,64.27,42.44,120.02,116.03,85.75,108.87,110.88,123.99,15.72,84.15
2019-03-01,280.42,158.24,64.62,42.49,118.66,115.47,85.61,108.04,110.66,121.88,15.54,83.97
2019-03-04,279.4,156.81,64.38,42.55,119.59,115.73,85.48,107.98,110.82,121.56,15.61,84.32
2019-03-05,279.02,156.08,64.44,42.97,119.84,115.77,85.44,108.03,110.78,121.72,15.66,84.58
2019-03-06,277.33,153.02,64.28,42.73,120.28,115.88,85.3,107.94,110.91,121.61,15.59,84.17
2019-03-07,275.01,151.68,63.46,41.94,121.06,116.26,85.24,107.69,111.22,121.51,15.61,84.02
2019-03-08,274.46,151.64,63.47,41.64,121.57,116.41,85.1,107.99,111.32,122.84,15.57,84.1
2019-03-11,278.44,154.29,64.02,42.42,121.21,116.54,85.38,108.39,111.3,122.24,15.63,85.34
2019-03-12,279.49,154.37,63.98,42.64,122.06,116.86,85.53,108.73,111.51,122.98,15.68,85.69
2019-03-13,281.34,154.98,64.53,42.69,121.83,116.67,85.76,108.76,111.64,123.84,15.87,86.08
2019-03-14,281.16,154.35,64.52,42.46,120.95,116.44,85.7,108.6,111.61,122.41,15.85,86.21
2019-03-15,281.31,154.76,65.22,43.08,121.75,116.86,85.78,109.04,112,122.97,15.87,86.01
2019-03-18,282.33,155.75,65.45,43.56,121.68,116.8,85.75,109.14,111.99,123.04,15.99,85.53
2019-03-19,282.4,154.96,65.58,43.58,121.41,116.82,85.8,109.22,111.89,123.38,15.97,85.28
2019-03-20,281.55,153.26,65.61,43.65,122.68,117.61,86.17,110.19,112.63,124.18,16.18,84.96
2019-03-21,284.73,155.27,65.57,43.71,122.95,117.83,86.15,110.16,112.62,123.68,16.1,86.4
2019-03-22,279.25,149.62,64.31,42.43,124.86,118.55,85.84,109.43,112.96,123.97,15.94,85.88
2019-03-25,279.04,150.28,64.4,42.53,125.06,118.79,85.81,110.04,112.93,124.92,15.98,85.9
2019-03-26,281.12,151.86,64.72,42.66,124.97,118.84,86.02,110.14,112.73,124.3,16.08,86.54
2019-03-27,279.65,151.27,64.75,42.2,126.12,119,86.08,109.73,112.78,123.65,15.97,86.36
2019-03-28,280.71,152.62,64.59,42.48,126.56,119.15,86.25,109.96,112.87,121.9,15.93,87.11
2019-03-29,282.48,153.09,64.86,42.92,126.44,119.06,86.47,110.06,113.07,122.01,15.95,87.04
2019-04-01,285.83,154.76,65.69,43.63,124.37,118.26,86.07,109.8,112.65,121.53,16.18,87.01
2019-04-02,285.97,154.36,65.71,43.49,124.6,118.42,86.11,109.87,112.76,121.98,16.3,87.57
2019-04-03,286.42,155.16,66.22,43.79,123.52,118.17,86.14,109.62,112.41,121.8,16.33,87.48
2019-04-04,287.18,155.92,66.08,44.06,123.87,118.36,86.27,109.59,112.49,122.11,16.33,87.35
2019-04-05,288.57,157.38,66.25,44.4,124.03,118.55,86.43,110.02,112.62,121.98,16.47,87.95
2019-04-08,288.79,157.12,66.29,44.4,123.59,118.38,86.38,109.58,112.51,122.51,16.6,87.43
2019-04-09,287.31,155.2,65.87,44.31,123.98,118.63,86.32,109.65,112.62,123.15,16.52,87.01
2019-04-10,288.29,157.31,66.12,44.52,124.28,119.21,86.7,109.87,113.03,123.53,16.64,87.8
2019-04-11,288.21,157.11,65.98,44.04,123.55,119.09,86.83,109.47,112.77,121.95,16.53,87.71
2019-04-12,290.16,157.68,66.44,44.36,122.67,119.02,86.96,109.46,112.56,121.83,16.62,88.17
2019-04-15,289.97,157.17,66.47,44.13,122.98,118.83,86.9,109.53,112.62,121.6,16.55,87.72
2019-04-16,290.16,157.54,66.52,44.46,122.21,118.5,86.85,109.32,112.36,120.51,16.57,85.84
2019-04-17,289.45,156.1,66.71,44.59,122.26,118.48,86.64,109.42,112.34,120.28,16.49,85.06
2019-04-18,290.02,155.64,66.67,44.56,122.9,118.58,86.68,109.51,112.66,120.37,16.55,85.64
2019-04-19,290.02,155.64,66.67,44.56,122.9,118.58,86.68,109.51,112.66,120.37,16.55,85.64
2019-04-22,290.27,155.23,66.56,44.27,122.31,118.39,86.53,109.43,112.55,120.37,16.76,84.8
2019-04-23,292.88,157.57,66.69,44.37,122.57,118.88,86.83,109.76,112.81,120.12,16.79,85.81
2019-04-24,292.23,158.06,66.23,43.77,123.57,119.28,86.71,109.45,113.2,120.47,16.69,86.37
2019-04-25,292.05,156.75,66.18,43.71,123.39,119.22,86.75,109.6,113.2,120.57,16.59,86.2
2019-04-26,293.41,158.27,66.45,43.88,123.81,119.64,86.97,109.53,113.45,121.37,16.31,86.85
2019-04-29,293.87,159.03,66.72,43.97,123.02,119.17,86.93,109.64,113.13,120.83,16.35,86.02
2019-04-30,294.02,158.29,66.76,43.93,123.65,119.22,86.94,109.8,113.32,121.2,16.39,87
2019-05-01,291.81,156.79,66.38,43.6,123.9,118.83,86.29,109.32,113.04,120.4,16.4,86.94
2019-05-02,291.18,157.52,66.28,43.7,123.31,118.4,86.35,109.15,112.58,119.94,16.14,86.97
2019-05-03,294.03,160.53,66.99,44.22,123.66,118.93,86.57,109.77,112.89,120.65,16.17,87.66
